With the session continuing and both parties forgetting things he was getting frustrated and they were getting annoyed and things were getting unpleasant.	How long does it take to get frustrated?	24 minutes	yes	Event Duration
With the session continuing and both parties forgetting things he was getting frustrated and they were getting annoyed and things were getting unpleasant.	How long does it take to get frustrated?	5 minutes	yes	Event Duration
With the session continuing and both parties forgetting things he was getting frustrated and they were getting annoyed and things were getting unpleasant.	How long does it take to get frustrated?	2 weeks	no	Event Duration
With the session continuing and both parties forgetting things he was getting frustrated and they were getting annoyed and things were getting unpleasant.	How long does it take to get frustrated?	6 decades	no	Event Duration
With the session continuing and both parties forgetting things he was getting frustrated and they were getting annoyed and things were getting unpleasant.	How long does it take to get frustrated?	20 weeks	no	Event Duration
With the session continuing and both parties forgetting things he was getting frustrated and they were getting annoyed and things were getting unpleasant.	How long does it take to get frustrated?	several decades	no	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	5 hours	yes	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	6 hours	yes	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	several hours	yes	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	36 seconds	no	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	2 decades	no	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	several years	no	Event Duration
Throughout the fair, guests are encouraged to feed and touch over 60 animals in the Pizza Pizza Petting Farm, discover the journey food takes from farm to home in the aMAZEing Food Journey, ask questions at one of 13 education centres—including beekeeping, alpaca and llama farms, dairy cow milking—and visit the barns to see animals and meet exhibitors.	How long does it take to see animals?	8 weeks	no	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	15 minutes	yes	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	several minutes	yes	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	5 hours	yes	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	for decades	no	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	2 decades	no	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	a few weeks	no	Event Duration
The races were long distance affairs lasting 100 laps and were scored using a flop clock with each competitor having a scorer in the grandstands under the control of one head scoring official who kept things honest.	How long does it take to keep things?	14 weeks	no	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	a few minutes	yes	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	2 minutes	yes	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	14 minutes	yes	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	20 weeks	no	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	2 decades	no	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	8 decades	no	Event Duration
The first autonomous bus trial in the United Kingdom commenced in mid-2019, with an Alexander Dennis Enviro200 MMC single-decker bus modified with autonomous software from Fusion Processing able to operate in driverless mode within Stagecoach Manchester's Sharston bus depot, performing tasks such as driving to the washing station, refuelling point and then parking up at a dedicated parking space in the depot.	How long does it take to perform tasks?	6 days	no	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	a few minutes	yes	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	2 minutes	yes	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	20 minutes	yes	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	4 days	no	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	24 weeks	no	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	several decades	no	Event Duration
The dove the child holds would of course become one of Picasso's personal additions to modern symbolism, the dove of peace he was to let fly during the Cold war.	How long does it take to let fly?	12 weeks	no	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	2 hours	yes	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	4 hours	yes	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	10 hours	yes	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	8 months	no	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	8 years	no	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	several seconds	no	Event Duration
In the extreme south in the Beagle Channel which is surrounded by mountains rising above , winds can exceed .	How long does it take to surround by mountains?	several weeks	no	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	18 minutes	yes	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	20 minutes	yes	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	6 minutes	yes	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	for days	no	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	a few months	no	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	6 days	no	Event Duration
The fire 'wood' needed for cooking and making coffee consisted of occasional junipers and ever present sagebrush and willows.	How long does it take to make coffee?	8 years	no	Event Duration
This divide is followed as children grow older and young girls are not encouraged as much to pursue degrees in IT and computer science.	How long does it take to grow older?	4 years	yes	Event Duration
This divide is followed as children grow older and young girls are not encouraged as much to pursue degrees in IT and computer science.	How long does it take to grow older?	2 years	yes	Event Duration
This divide is followed as children grow older and young girls are not encouraged as much to pursue degrees in IT and computer science.	How long does it take to grow older?	18 hours	no	Event Duration
This divide is followed as children grow older and young girls are not encouraged as much to pursue degrees in IT and computer science.	How long does it take to grow older?	several seconds	no	Event Duration
This divide is followed as children grow older and young girls are not encouraged as much to pursue degrees in IT and computer science.	How long does it take to grow older?	42 seconds	no	Event Duration
This divide is followed as children grow older and young girls are not encouraged as much to pursue degrees in IT and computer science.	How long does it take to grow older?	24 weeks	no	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	a few weeks	yes	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	5 months	yes	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	2 months	yes	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	16 minutes	no	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	10 hours	no	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	22 hours	no	Event Duration
The two institutions share a common schedule of courses, students at the both institutions may take courses at the other institution, and can apply for admission to concurrent degree and joint certificate programs.	How long does it take to take courses?	20 hours	no	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	a few minutes	yes	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	8 minutes	yes	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	20 minutes	yes	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	for decades	no	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	a few weeks	no	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	a few months	no	Event Duration
Queen were late arriving onstage and ran out of time to play an encore; the police informed Mercury that he would be arrested if he attempted to go on stage again.	How long does it take to go on stage?	22 weeks	no	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	several hours	yes	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	4 hours	yes	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	5 hours	yes	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	6 years	no	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	28 weeks	no	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	2 decades	no	Event Duration
Come to the land, come and rest: take possession of your royal houses, give food to your body."	How long does it take to give food?	for decades	no	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	4 months	yes	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	5 months	yes	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	2 months	yes	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	a few hours	no	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	4 days	no	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	a few seconds	no	Event Duration
Thorer befriended Olaf and told him of the situation in Norway, that Jarl Haakon had become unpopular with the populace, because he often took daughters of the elite as concubines, which was his right as ruler.	How long does it take to become unpopular?	20 seconds	no	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	2 months	yes	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	2 years	yes	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	4 years	yes	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	36 minutes	no	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	several hours	no	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	2 days	no	Event Duration
William II was conservative, but on the whole did as little to lose popularity as he did to gain it.	How long does it take to lose popularity?	a few seconds	no	Event Duration
Specifically: drink water, eat meal/snack, brushing teeth, brushing hair, drop, pickup, throw, sitting down, standing up (from sitting position), clapping, reading, writing, tear up paper, wear jacket, take off jacket, wear a shoe, take off a shoe, wear on glasses, take off glasses, put on a hat/cap, take off a hat/cap, cheer up, hand waving, kicking something, put something inside pocket / take out something from pocket, hopping (one foot jumping), jump up, make a phone call/answer phone, playing with phone/tablet, typing on a keyboard, pointing to something with finger, taking a selfie, check time (from watch), rub two hands together, nod head/bow, shake head, wipe face, salute, put the palms together, cross hands in front (say stop), sneeze/cough, staggering, falling, touch head (headache), touch chest (stomachache/heart pain), touch back (backache), touch neck (neckache), nausea or vomiting condition, use a fan (with hand or paper)/feeling warm, punching/slapping other person, kicking other person, pushing other person, pat on back of other person, point finger at the other person, hugging other person, giving something to other person, touch other person's pocket, handshaking, walking towards each other and walking apart from each other.	How long does it take to give something?	a few minutes	yes	Event Duration
Specifically: drink water, eat meal/snack, brushing teeth, brushing hair, drop, pickup, throw, sitting down, standing up (from sitting position), clapping, reading, writing, tear up paper, wear jacket, take off jacket, wear a shoe, take off a shoe, wear on glasses, take off glasses, put on a hat/cap, take off a hat/cap, cheer up, hand waving, kicking something, put something inside pocket / take out something from pocket, hopping (one foot jumping), jump up, make a phone call/answer phone, playing with phone/tablet, typing on a keyboard, pointing to something with finger, taking a selfie, check time (from watch), rub two hands together, nod head/bow, shake head, wipe face, salute, put the palms together, cross hands in front (say stop), sneeze/cough, staggering, falling, touch head (headache), touch chest (stomachache/heart pain), touch back (backache), touch neck (neckache), nausea or vomiting condition, use a fan (with hand or paper)/feeling warm, punching/slapping other person, kicking other person, pushing other person, pat on back of other person, point finger at the other person, hugging other person, giving something to other person, touch other person's pocket, handshaking, walking towards each other and walking apart from each other.	How long does it take to give something?	12 minutes	yes	Event Duration
Specifically: drink water, eat meal/snack, brushing teeth, brushing hair, drop, pickup, throw, sitting down, standing up (from sitting position), clapping, reading, writing, tear up paper, wear jacket, take off jacket, wear a shoe, take off a shoe, wear on glasses, take off glasses, put on a hat/cap, take off a hat/cap, cheer up, hand waving, kicking something, put something inside pocket / take out something from pocket, hopping (one foot jumping), jump up, make a phone call/answer phone, playing with phone/tablet, typing on a keyboard, pointing to something with finger, taking a selfie, check time (from watch), rub two hands together, nod head/bow, shake head, wipe face, salute, put the palms together, cross hands in front (say stop), sneeze/cough, staggering, falling, touch head (headache), touch chest (stomachache/heart pain), touch back (backache), touch neck (neckache), nausea or vomiting condition, use a fan (with hand or paper)/feeling warm, punching/slapping other person, kicking other person, pushing other person, pat on back of other person, point finger at the other person, hugging other person, giving something to other person, touch other person's pocket, handshaking, walking towards each other and walking apart from each other.	How long does it take to give something?	10 minutes	yes	Event Duration
Specifically: drink water, eat meal/snack, brushing teeth, brushing hair, drop, pickup, throw, sitting down, standing up (from sitting position), clapping, reading, writing, tear up paper, wear jacket, take off jacket, wear a shoe, take off a shoe, wear on glasses, take off glasses, put on a hat/cap, take off a hat/cap, cheer up, hand waving, kicking something, put something inside pocket / take out something from pocket, hopping (one foot jumping), jump up, make a phone call/answer phone, playing with phone/tablet, typing on a keyboard, pointing to something with finger, taking a selfie, check time (from watch), rub two hands together, nod head/bow, shake head, wipe face, salute, put the palms together, cross hands in front (say stop), sneeze/cough, staggering, falling, touch head (headache), touch chest (stomachache/heart pain), touch back (backache), touch neck (neckache), nausea or vomiting condition, use a fan (with hand or paper)/feeling warm, punching/slapping other person, kicking other person, pushing other person, pat on back of other person, point finger at the other person, hugging other person, giving something to other person, touch other person's pocket, handshaking, walking towards each other and walking apart from each other.	How long does it take to give something?	12 weeks	no	Event Duration
Specifically: drink water, eat meal/snack, brushing teeth, brushing hair, drop, pickup, throw, sitting down, standing up (from sitting position), clapping, reading, writing, tear up paper, wear jacket, take off jacket, wear a shoe, take off a shoe, wear on glasses, take off glasses, put on a hat/cap, take off a hat/cap, cheer up, hand waving, kicking something, put something inside pocket / take out something from pocket, hopping (one foot jumping), jump up, make a phone call/answer phone, playing with phone/tablet, typing on a keyboard, pointing to something with finger, taking a selfie, check time (from watch), rub two hands together, nod head/bow, shake head, wipe face, salute, put the palms together, cross hands in front (say stop), sneeze/cough, staggering, falling, touch head (headache), touch chest (stomachache/heart pain), touch back (backache), touch neck (neckache), nausea or vomiting condition, use a fan (with hand or paper)/feeling warm, punching/slapping other person, kicking other person, pushing other person, pat on back of other person, point finger at the other person, hugging other person, giving something to other person, touch other person's pocket, handshaking, walking towards each other and walking apart from each other.	How long does it take to give something?	6 decades	no	Event Duration
Specifically: drink water, eat meal/snack, brushing teeth, brushing hair, drop, pickup, throw, sitting down, standing up (from sitting position), clapping, reading, writing, tear up paper, wear jacket, take off jacket, wear a shoe, take off a shoe, wear on glasses, take off glasses, put on a hat/cap, take off a hat/cap, cheer up, hand waving, kicking something, put something inside pocket / take out something from pocket, hopping (one foot jumping), jump up, make a phone call/answer phone, playing with phone/tablet, typing on a keyboard, pointing to something with finger, taking a selfie, check time (from watch), rub two hands together, nod head/bow, shake head, wipe face, salute, put the palms together, cross hands in front (say stop), sneeze/cough, staggering, falling, touch head (headache), touch chest (stomachache/heart pain), touch back (backache), touch neck (neckache), nausea or vomiting condition, use a fan (with hand or paper)/feeling warm, punching/slapping other person, kicking other person, pushing other person, pat on back of other person, point finger at the other person, hugging other person, giving something to other person, touch other person's pocket, handshaking, walking towards each other and walking apart from each other.	How long does it take to give something?	several decades	no	Event Duration
